columna,razon_eliminacion
DS408Q04RA,missing >40%
DS408Q04RB,missing >40%
DS408Q04RC,missing >40%
CS408Q04TT,missing >40%
CS408Q04F,missing >40%
CS408Q04A,missing >40%
CS408Q04V,missing >40%
CS408Q04VS,missing >40%
CS408Q05S,missing >40%
DS408Q05R,missing >40%
CS408Q05TT,missing >40%
CS408Q05F,missing >40%
CS408Q05A,missing >40%
CS408Q05V,missing >40%
CS408Q05VS,missing >40%
CS413Q06S,missing >40%
DS413Q06RA,missing >40%
DS413Q06RB,missing >40%
DS413Q06RC,missing >40%
DS413Q06RD,missing >40%
DS413Q06RE,missing >40%
DS413Q06RF,missing >40%
CS413Q06TT,missing >40%
CS413Q06F,missing >40%
CS413Q06A,missing >40%
CS413Q06V,missing >40%
CS413Q06VS,missing >40%
CS413Q04S,missing >40%
DS413Q04RA,missing >40%
DS413Q04RB,missing >40%
DS413Q04RC,missing >40%
CS413Q04TT,missing >40%
CS413Q04F,missing >40%
CS413Q04A,missing >40%
CS413Q04V,missing >40%
CS413Q04VS,missing >40%
CS413Q05S,missing >40%
DS413Q05R,missing >40%
CS413Q05TT,missing >40%
CS413Q05F,missing >40%
CS413Q05A,missing >40%
CS413Q05V,missing >40%
CS413Q05VS,missing >40%
CS635Q01S,missing >40%
CS635Q01TT,missing >40%
CS635Q01F,missing >40%
CS635Q01A,missing >40%
CS635Q01V,missing >40%
CS635Q01VS,missing >40%
CS635Q02S,missing >40%
DS635Q02RA,missing >40%
DS635Q02RB,missing >40%
CS635Q02TT,missing >40%
CS635Q02F,missing >40%
CS635Q02A,missing >40%
CS635Q02V,missing >40%
CS635Q02VS,missing >40%
DS635Q03C,missing >40%
CS635Q03TT,missing >40%
CS635Q03F,missing >40%
CS635Q03A,missing >40%
CS635Q03V,missing >40%
CS635Q03VS,missing >40%
CS635Q04S,missing >40%
DS635Q04RA,missing >40%
DS635Q04RB,missing >40%
CS635Q04TT,missing >40%
CS635Q04F,missing >40%
CS635Q04A,missing >40%
CS635Q04W,missing >40%
CS635Q04N,missing >40%
CS635Q04P,missing >40%
CS635Q04Q,missing >40%
CS635Q04V,missing >40%
CS635Q04VS,missing >40%
DS635Q05C,missing >40%
CS635Q05TT,missing >40%
CS635Q05F,missing >40%
CS635Q05A,missing >40%
CS635Q05V,missing >40%
CS635Q05VS,missing >40%
CS604Q02S,missing >40%
DS604Q02RA,missing >40%
DS604Q02RB,missing >40%
DS604Q02RC,missing >40%
CS604Q02TT,missing >40%
CS604Q02F,missing >40%
CS604Q02A,missing >40%
CS604Q02V,missing >40%
CS604Q02VS,missing >40%
DS604Q04C,missing >40%
CS604Q04TT,missing >40%
CS604Q04F,missing >40%
CS604Q04A,missing >40%
CS604Q04V,missing >40%
CS604Q04VS,missing >40%
DS625Q01C,missing >40%
CS625Q01TT,missing >40%
CS625Q01F,missing >40%
CS625Q01A,missing >40%
CS625Q01V,missing >40%
CS625Q01VS,missing >40%
CS625Q02S,missing >40%
DS625Q02R,missing >40%
CS625Q02TT,missing >40%
CS625Q02F,missing >40%
CS625Q02A,missing >40%
CS625Q02V,missing >40%
CS625Q02VS,missing >40%
CS625Q03S,missing >40%
DS625Q03RA,missing >40%
DS625Q03RB,missing >40%
DS625Q03RC,missing >40%
DS625Q03RD,missing >40%
CS625Q03TT,missing >40%
CS625Q03F,missing >40%
CS625Q03A,missing >40%
CS625Q03V,missing >40%
CS625Q03VS,missing >40%
CS626Q01S,missing >40%
DS626Q01R,missing >40%
CS626Q01TT,missing >40%
CS626Q01F,missing >40%
CS626Q01A,missing >40%
CS626Q01V,missing >40%
CS626Q01VS,missing >40%
CS626Q02S,missing >40%
DS626Q02R,missing >40%
CS626Q02TT,missing >40%
CS626Q02F,missing >40%
CS626Q02A,missing >40%
CS626Q02V,missing >40%
CS626Q02VS,missing >40%
CS626Q03S,missing >40%
DS626Q03R,missing >40%
CS626Q03TT,missing >40%
CS626Q03F,missing >40%
CS626Q03A,missing >40%
CS626Q03V,missing >40%
CS626Q03VS,missing >40%
DS425Q03C,missing >40%
CS425Q03TT,missing >40%
CS425Q03F,missing >40%
CS425Q03A,missing >40%
CS425Q03V,missing >40%
CS425Q03VS,missing >40%
CS425Q05S,missing >40%
DS425Q05R,missing >40%
CS425Q05TT,missing >40%
CS425Q05F,missing >40%
CS425Q05A,missing >40%
CS425Q05V,missing >40%
CS425Q05VS,missing >40%
CS425Q02S,missing >40%
DS425Q02R,missing >40%
CS425Q02TT,missing >40%
CS425Q02F,missing >40%
CS425Q02A,missing >40%
CS425Q02V,missing >40%
CS425Q02VS,missing >40%
DS425Q04C,missing >40%
CS425Q04TT,missing >40%
CS425Q04F,missing >40%
CS425Q04A,missing >40%
CS425Q04V,missing >40%
CS425Q04VS,missing >40%
CS438Q01S,missing >40%
DS438Q01RA,missing >40%
DS438Q01RB,missing >40%
DS438Q01RC,missing >40%
CS438Q01TT,missing >40%
CS438Q01F,missing >40%
CS438Q01A,missing >40%
CS438Q01V,missing >40%
CS438Q01VS,missing >40%
CS438Q02S,missing >40%
DS438Q02R,missing >40%
CS438Q02TT,missing >40%
CS438Q02F,missing >40%
CS438Q02A,missing >40%
CS438Q02V,missing >40%
CS438Q02VS,missing >40%
DS438Q03C,missing >40%
CS438Q03TT,missing >40%
CS438Q03F,missing >40%
CS438Q03A,missing >40%
CS438Q03V,missing >40%
CS438Q03VS,missing >40%
CS608Q01S,missing >40%
CS608Q01TT,missing >40%
CS608Q01F,missing >40%
CS608Q01A,missing >40%
CS608Q01V,missing >40%
CS608Q01VS,missing >40%
CS608Q02S,missing >40%
CS608Q02TT,missing >40%
CS608Q02F,missing >40%
CS608Q02A,missing >40%
CS608Q02V,missing >40%
CS608Q02VS,missing >40%
CS608Q03S,missing >40%
DS608Q03R,missing >40%
CS608Q03TT,missing >40%
CS608Q03F,missing >40%
CS608Q03A,missing >40%
CS608Q03V,missing >40%
CS608Q03VS,missing >40%
DS608Q04C,missing >40%
CS608Q04TT,missing >40%
CS608Q04F,missing >40%
CS608Q04A,missing >40%
CS608Q04V,missing >40%
CS608Q04VS,missing >40%
DS643Q03C,missing >40%
CS643Q03TT,missing >40%
CS643Q03F,missing >40%
CS643Q03A,missing >40%
CS643Q03V,missing >40%
CS643Q03VS,missing >40%
CS643Q01S,missing >40%
DS643Q01R,missing >40%
CS643Q01TT,missing >40%
CS643Q01F,missing >40%
CS643Q01A,missing >40%
CS643Q01V,missing >40%
CS643Q01VS,missing >40%
CS643Q02S,missing >40%
DS643Q02RA,missing >40%
DS643Q02RB,missing >40%
DS643Q02RC,missing >40%
DS643Q02RD,missing >40%
CS643Q02TT,missing >40%
CS643Q02F,missing >40%
CS643Q02A,missing >40%
CS643Q02V,missing >40%
CS643Q02VS,missing >40%
CS643Q04S,missing >40%
DS643Q04R,missing >40%
CS643Q04TT,missing >40%
CS643Q04F,missing >40%
CS643Q04A,missing >40%
CS643Q04W,missing >40%
CS643Q04N,missing >40%
CS643Q04P,missing >40%
CS643Q04Q,missing >40%
CS643Q04V,missing >40%
CS643Q04VS,missing >40%
DS643Q05C,missing >40%
CS643Q05TT,missing >40%
CS643Q05F,missing >40%
CS643Q05A,missing >40%
CS643Q05V,missing >40%
CS643Q05VS,missing >40%
DS610Q01C,missing >40%
CS610Q01TT,missing >40%
CS610Q01F,missing >40%
CS610Q01A,missing >40%
CS610Q01V,missing >40%
CS610Q01VS,missing >40%
CS610Q02S,missing >40%
DS610Q02R,missing >40%
CS610Q02TT,missing >40%
CS610Q02F,missing >40%
CS610Q02A,missing >40%
CS610Q02V,missing >40%
CS610Q02VS,missing >40%
CS466Q01S,missing >40%
DS466Q01RA,missing >40%
DS466Q01RB,missing >40%
DS466Q01RC,missing >40%
CS466Q01TT,missing >40%
CS466Q01F,missing >40%
CS466Q01A,missing >40%
CS466Q01V,missing >40%
CS466Q01VS,missing >40%
CS466Q07S,missing >40%
DS466Q07RA,missing >40%
DS466Q07RB,missing >40%
CS466Q07TT,missing >40%
CS466Q07F,missing >40%
CS466Q07A,missing >40%
CS466Q07V,missing >40%
CS466Q07VS,missing >40%
CS256Q01S,missing >40%
CS256Q01TT,missing >40%
CS256Q01F,missing >40%
CS256Q01A,missing >40%
CS256Q01V,missing >40%
CS256Q01VS,missing >40%
DS326Q01C,missing >40%
CS326Q01TT,missing >40%
CS326Q01F,missing >40%
CS326Q01A,missing >40%
CS326Q01V,missing >40%
CS326Q01VS,missing >40%
DS326Q02C,missing >40%
CS326Q02TT,missing >40%
CS326Q02F,missing >40%
CS326Q02A,missing >40%
CS326Q02V,missing >40%
CS326Q02VS,missing >40%
CS326Q03S,missing >40%
DS326Q03R,missing >40%
CS326Q03TT,missing >40%
CS326Q03F,missing >40%
CS326Q03A,missing >40%
CS326Q03V,missing >40%
CS326Q03VS,missing >40%
CS326Q04S,missing >40%
DS326Q04RA,missing >40%
DS326Q04RB,missing >40%
DS326Q04RC,missing >40%
CS326Q04TT,missing >40%
CS326Q04F,missing >40%
CS326Q04A,missing >40%
CS326Q04V,missing >40%
CS326Q04VS,missing >40%
CS602Q01S,missing >40%
DS602Q01RA,missing >40%
DS602Q01RB,missing >40%
CS602Q01TT,missing >40%
CS602Q01F,missing >40%
CS602Q01A,missing >40%
CS602Q01V,missing >40%
CS602Q01VS,missing >40%
CS602Q02S,missing >40%
DS602Q02RA,missing >40%
DS602Q02RB,missing >40%
DS602Q02RC,missing >40%
DS602Q02RD,missing >40%
CS602Q02TT,missing >40%
CS602Q02F,missing >40%
CS602Q02A,missing >40%
CS602Q02V,missing >40%
CS602Q02VS,missing >40%
DS602Q03C,missing >40%
CS602Q03TT,missing >40%
CS602Q03F,missing >40%
CS602Q03A,missing >40%
CS602Q03V,missing >40%
CS602Q03VS,missing >40%
CS602Q04S,missing >40%
DS602Q04RA,missing >40%
DS602Q04RB,missing >40%
CS602Q04TT,missing >40%
CS602Q04F,missing >40%
CS602Q04A,missing >40%
CS602Q04V,missing >40%
CS602Q04VS,missing >40%
CS603Q01S,missing >40%
DS603Q01R,missing >40%
CS603Q01TT,missing >40%
CS603Q01F,missing >40%
CS603Q01A,missing >40%
CS603Q01V,missing >40%
CS603Q01VS,missing >40%
DS603Q02C,missing >40%
CS603Q02TT,missing >40%
CS603Q02F,missing >40%
CS603Q02A,missing >40%
CS603Q02V,missing >40%
CS603Q02VS,missing >40%
CS603Q03S,missing >40%
DS603Q03R,missing >40%
CS603Q03TT,missing >40%
CS603Q03F,missing >40%
CS603Q03A,missing >40%
CS603Q03V,missing >40%
CS603Q03VS,missing >40%
CS603Q04S,missing >40%
DS603Q04R,missing >40%
CS603Q04TT,missing >40%
CS603Q04F,missing >40%
CS603Q04A,missing >40%
CS603Q04V,missing >40%
CS603Q04VS,missing >40%
CS603Q05S,missing >40%
DS603Q05R,missing >40%
CS603Q05TT,missing >40%
CS603Q05F,missing >40%
CS603Q05A,missing >40%
CS603Q05V,missing >40%
CS603Q05VS,missing >40%
CS657Q01S,missing >40%
CS657Q01TT,missing >40%
CS657Q01F,missing >40%
CS657Q01A,missing >40%
CS657Q01V,missing >40%
CS657Q01VS,missing >40%
CS657Q02S,missing >40%
DS657Q02R,missing >40%
CS657Q02TT,missing >40%
CS657Q02F,missing >40%
CS657Q02A,missing >40%
CS657Q02V,missing >40%
CS657Q02VS,missing >40%
CS657Q03S,missing >40%
DS657Q03R,missing >40%
CS657Q03TT,missing >40%
CS657Q03F,missing >40%
CS657Q03A,missing >40%
CS657Q03V,missing >40%
CS657Q03VS,missing >40%
DS657Q04C,missing >40%
CS657Q04TT,missing >40%
CS657Q04F,missing >40%
CS657Q04A,missing >40%
CS657Q04V,missing >40%
CS657Q04VS,missing >40%
CS527Q01S,missing >40%
DS527Q01RA,missing >40%
DS527Q01RB,missing >40%
DS527Q01RC,missing >40%
CS527Q01TT,missing >40%
CS527Q01F,missing >40%
CS527Q01A,missing >40%
CS527Q01V,missing >40%
CS527Q01VS,missing >40%
CS527Q03S,missing >40%
DS527Q03RA,missing >40%
DS527Q03RB,missing >40%
CS527Q03TT,missing >40%
CS527Q03F,missing >40%
CS527Q03A,missing >40%
CS527Q03V,missing >40%
CS527Q03VS,missing >40%
CS527Q04S,missing >40%
DS527Q04RA,missing >40%
DS527Q04RB,missing >40%
DS527Q04RC,missing >40%
CS527Q04TT,missing >40%
CS527Q04F,missing >40%
CS527Q04A,missing >40%
CS527Q04V,missing >40%
CS527Q04VS,missing >40%
CS428Q01S,missing >40%
DS428Q01R,missing >40%
CS428Q01TT,missing >40%
CS428Q01F,missing >40%
CS428Q01A,missing >40%
CS428Q01V,missing >40%
CS428Q01VS,missing >40%
CS428Q03S,missing >40%
DS428Q03R,missing >40%
CS428Q03TT,missing >40%
CS428Q03F,missing >40%
CS428Q03A,missing >40%
CS428Q03V,missing >40%
CS428Q03VS,missing >40%
DS428Q05C,missing >40%
CS428Q05TT,missing >40%
CS428Q05F,missing >40%
CS428Q05A,missing >40%
CS428Q05V,missing >40%
CS428Q05VS,missing >40%
CS634Q01S,missing >40%
DS634Q01RA,missing >40%
DS634Q01RB,missing >40%
DS634Q01RC,missing >40%
DS634Q01RD,missing >40%
DS634Q01RE,missing >40%
CS634Q01TT,missing >40%
CS634Q01F,missing >40%
CS634Q01A,missing >40%
CS634Q01V,missing >40%
CS634Q01VS,missing >40%
CS634Q02S,missing >40%
DS634Q02RA,missing >40%
DS634Q02RB,missing >40%
CS634Q02TT,missing >40%
CS634Q02F,missing >40%
CS634Q02A,missing >40%
CS634Q02V,missing >40%
CS634Q02VS,missing >40%
DS634Q03C,missing >40%
CS634Q03TT,missing >40%
CS634Q03F,missing >40%
CS634Q03A,missing >40%
CS634Q03V,missing >40%
CS634Q03VS,missing >40%
DS634Q05C,missing >40%
CS634Q05TT,missing >40%
CS634Q05F,missing >40%
CS634Q05A,missing >40%
CS634Q05V,missing >40%
CS634Q05VS,missing >40%
CS634Q04S,missing >40%
DS634Q04RA,missing >40%
DS634Q04RB,missing >40%
DS634Q04RC,missing >40%
DS634Q04RD,missing >40%
CS634Q04TT,missing >40%
CS634Q04F,missing >40%
CS634Q04A,missing >40%
CS634Q04V,missing >40%
CS634Q04VS,missing >40%
DS629Q01C,missing >40%
CS629Q01TT,missing >40%
CS629Q01F,missing >40%
CS629Q01A,missing >40%
CS629Q01V,missing >40%
CS629Q01VS,missing >40%
CS629Q02S,missing >40%
DS629Q02RA,missing >40%
DS629Q02RB,missing >40%
DS629Q02RC,missing >40%
CS629Q02TT,missing >40%
CS629Q02F,missing >40%
CS629Q02A,missing >40%
CS629Q02V,missing >40%
CS629Q02VS,missing >40%
DS629Q03C,missing >40%
CS629Q03TT,missing >40%
CS629Q03F,missing >40%
CS629Q03A,missing >40%
CS629Q03V,missing >40%
CS629Q03VS,missing >40%
CS629Q04S,missing >40%
DS629Q04RA,missing >40%
DS629Q04RB,missing >40%
DS629Q04RC,missing >40%
DS629Q04RD,missing >40%
CS629Q04TT,missing >40%
CS629Q04F,missing >40%
CS629Q04A,missing >40%
CS629Q04V,missing >40%
CS629Q04VS,missing >40%
DS648Q01C,missing >40%
CS648Q01TT,missing >40%
CS648Q01F,missing >40%
CS648Q01A,missing >40%
CS648Q01V,missing >40%
CS648Q01VS,missing >40%
CS648Q02S,missing >40%
DS648Q02RA,missing >40%
CS648Q02TT,missing >40%
CS648Q02F,missing >40%
CS648Q02A,missing >40%
CS648Q02V,missing >40%
CS648Q02VS,missing >40%
CS648Q03S,missing >40%
CS648Q03TT,missing >40%
CS648Q03F,missing >40%
CS648Q03A,missing >40%
CS648Q03V,missing >40%
CS648Q03VS,missing >40%
CS498Q02S,missing >40%
DS498Q02RA,missing >40%
DS498Q02RB,missing >40%
DS498Q02RC,missing >40%
CS498Q02TT,missing >40%
CS498Q02F,missing >40%
CS498Q02A,missing >40%
CS498Q02V,missing >40%
CS498Q02VS,missing >40%
CS498Q03S,missing >40%
DS498Q03R,missing >40%
CS498Q03TT,missing >40%
CS498Q03F,missing >40%
CS498Q03A,missing >40%
CS498Q03V,missing >40%
CS498Q03VS,missing >40%
DS498Q04C,missing >40%
CS498Q04TT,missing >40%
CS498Q04F,missing >40%
CS498Q04A,missing >40%
CS498Q04V,missing >40%
CS498Q04VS,missing >40%
DS514Q02C,missing >40%
CS514Q02TT,missing >40%
CS514Q02F,missing >40%
CS514Q02A,missing >40%
CS514Q02V,missing >40%
CS514Q02VS,missing >40%
DS514Q03C,missing >40%
CS514Q03TT,missing >40%
CS514Q03F,missing >40%
CS514Q03A,missing >40%
CS514Q03V,missing >40%
CS514Q03VS,missing >40%
DS514Q04C,missing >40%
CS514Q04TT,missing >40%
CS514Q04F,missing >40%
CS514Q04A,missing >40%
CS514Q04V,missing >40%
CS514Q04VS,missing >40%
CS605Q01S,missing >40%
CS605Q01TT,missing >40%
CS605Q01F,missing >40%
CS605Q01A,missing >40%
CS605Q01V,missing >40%
CS605Q01VS,missing >40%
CS605Q02S,missing >40%
DS605Q02RA,missing >40%
DS605Q02RB,missing >40%
CS605Q02TT,missing >40%
CS605Q02F,missing >40%
CS605Q02A,missing >40%
CS605Q02V,missing >40%
CS605Q02VS,missing >40%
CS605Q03S,missing >40%
DS605Q03R,missing >40%
CS605Q03TT,missing >40%
CS605Q03F,missing >40%
CS605Q03A,missing >40%
CS605Q03V,missing >40%
CS605Q03VS,missing >40%
DS605Q04C,missing >40%
CS605Q04TT,missing >40%
CS605Q04F,missing >40%
CS605Q04A,missing >40%
CS605Q04V,missing >40%
CS605Q04VS,missing >40%
CS646Q01S,missing >40%
DS646Q01R,missing >40%
CS646Q01TT,missing >40%
CS646Q01F,missing >40%
CS646Q01A,missing >40%
CS646Q01W,missing >40%
CS646Q01N,missing >40%
CS646Q01P,missing >40%
CS646Q01Q,missing >40%
CS646Q01V,missing >40%
CS646Q01VS,missing >40%
CS646Q02S,missing >40%
CS646Q02TT,missing >40%
CS646Q02F,missing >40%
CS646Q02A,missing >40%
CS646Q02W,missing >40%
CS646Q02N,missing >40%
CS646Q02P,missing >40%
CS646Q02Q,missing >40%
CS646Q02V,missing >40%
CS646Q02VS,missing >40%
CS646Q03S,missing >40%
DS646Q03R,missing >40%
CS646Q03TT,missing >40%
CS646Q03F,missing >40%
CS646Q03A,missing >40%
CS646Q03W,missing >40%
CS646Q03N,missing >40%
CS646Q03P,missing >40%
CS646Q03Q,missing >40%
CS646Q03V,missing >40%
CS646Q03VS,missing >40%
DS646Q04C,missing >40%
CS646Q04TT,missing >40%
CS646Q04F,missing >40%
CS646Q04A,missing >40%
CS646Q04W,missing >40%
CS646Q04N,missing >40%
CS646Q04P,missing >40%
CS646Q04Q,missing >40%
CS646Q04V,missing >40%
CS646Q04VS,missing >40%
DS646Q05C,missing >40%
CS646Q05TT,missing >40%
CS646Q05F,missing >40%
CS646Q05A,missing >40%
CS646Q05V,missing >40%
CS646Q05VS,missing >40%
CS620Q01S,missing >40%
DS620Q01R,missing >40%
CS620Q01TT,missing >40%
CS620Q01F,missing >40%
CS620Q01A,missing >40%
CS620Q01V,missing >40%
CS620Q01VS,missing >40%
CS620Q02S,missing >40%
DS620Q02RA,missing >40%
DS620Q02RB,missing >40%
DS620Q02RC,missing >40%
DS620Q02RD,missing >40%
CS620Q02TT,missing >40%
CS620Q02F,missing >40%
CS620Q02A,missing >40%
CS620Q02V,missing >40%
CS620Q02VS,missing >40%
CS645Q01S,missing >40%
DS645Q01RA,missing >40%
DS645Q01RB,missing >40%
DS645Q01RC,missing >40%
DS645Q01RD,missing >40%
DS645Q01RE,missing >40%
CS645Q01TT,missing >40%
CS645Q01F,missing >40%
CS645Q01A,missing >40%
CS645Q01V,missing >40%
CS645Q01VS,missing >40%
CS645Q03S,missing >40%
DS645Q03RA,missing >40%
DS645Q03RB,missing >40%
DS645Q03RC,missing >40%
CS645Q03TT,missing >40%
CS645Q03F,missing >40%
CS645Q03A,missing >40%
CS645Q03V,missing >40%
CS645Q03VS,missing >40%
DS645Q04C,missing >40%
CS645Q04TT,missing >40%
CS645Q04F,missing >40%
CS645Q04A,missing >40%
CS645Q04V,missing >40%
CS645Q04VS,missing >40%
CS478Q01S,missing >40%
DS478Q01R,missing >40%
CS478Q01TT,missing >40%
CS478Q01F,missing >40%
CS478Q01A,missing >40%
CS478Q01V,missing >40%
CS478Q01VS,missing >40%
CS478Q02S,missing >40%
DS478Q02RA,missing >40%
DS478Q02RB,missing >40%
DS478Q02RC,missing >40%
CS478Q02TT,missing >40%
CS478Q02F,missing >40%
CS478Q02A,missing >40%
CS478Q02V,missing >40%
CS478Q02VS,missing >40%
CS478Q03S,missing >40%
DS478Q03RA,missing >40%
DS478Q03RB,missing >40%
CS478Q03TT,missing >40%
CS478Q03F,missing >40%
CS478Q03A,missing >40%
CS478Q03V,missing >40%
CS478Q03VS,missing >40%
CS415Q07S,missing >40%
DS415Q07RA,missing >40%
DS415Q07RB,missing >40%
CS415Q07TT,missing >40%
CS415Q07F,missing >40%
CS415Q07A,missing >40%
CS415Q07V,missing >40%
CS415Q07VS,missing >40%
CS415Q02S,missing >40%
CS415Q02TT,missing >40%
CS415Q02F,missing >40%
CS415Q02A,missing >40%
CS415Q02V,missing >40%
CS415Q02VS,missing >40%
CS415Q08S,missing >40%
DS415Q08RA,missing >40%
DS415Q08RB,missing >40%
DS415Q08RC,missing >40%
CS415Q08TT,missing >40%
CS415Q08F,missing >40%
CS415Q08A,missing >40%
CS415Q08V,missing >40%
CS415Q08VS,missing >40%
CS627Q01S,missing >40%
DS627Q01R,missing >40%
CS627Q01TT,missing >40%
CS627Q01F,missing >40%
CS627Q01A,missing >40%
CS627Q01V,missing >40%
CS627Q01VS,missing >40%
CS627Q03S,missing >40%
CS627Q03TT,missing >40%
CS627Q03F,missing >40%
CS627Q03A,missing >40%
CS627Q03V,missing >40%
CS627Q03VS,missing >40%
CS627Q04S,missing >40%
DS627Q04RA,missing >40%
DS627Q04RB,missing >40%
DS627Q04RC,missing >40%
CS627Q04TT,missing >40%
CS627Q04F,missing >40%
CS627Q04A,missing >40%
CS627Q04V,missing >40%
CS627Q04VS,missing >40%
CS607Q01S,missing >40%
CS607Q01TT,missing >40%
CS607Q01F,missing >40%
CS607Q01A,missing >40%
CS607Q01V,missing >40%
CS607Q01VS,missing >40%
CS607Q02S,missing >40%
CS607Q02TT,missing >40%
CS607Q02F,missing >40%
CS607Q02A,missing >40%
CS607Q02V,missing >40%
CS607Q02VS,missing >40%
DS607Q03C,missing >40%
CS607Q03TT,missing >40%
CS607Q03F,missing >40%
CS607Q03A,missing >40%
CS607Q03V,missing >40%
CS607Q03VS,missing >40%
CS638Q01S,missing >40%
CS638Q01TT,missing >40%
CS638Q01F,missing >40%
CS638Q01A,missing >40%
CS638Q01V,missing >40%
CS638Q01VS,missing >40%
CS638Q02S,missing >40%
CS638Q02TT,missing >40%
CS638Q02F,missing >40%
CS638Q02A,missing >40%
CS638Q02V,missing >40%
CS638Q02VS,missing >40%
CS638Q04S,missing >40%
DS638Q04RA,missing >40%
DS638Q04RB,missing >40%
DS638Q04RC,missing >40%
DS638Q04RD,missing >40%
CS638Q04TT,missing >40%
CS638Q04F,missing >40%
CS638Q04A,missing >40%
CS638Q04V,missing >40%
CS638Q04VS,missing >40%
CS615Q07S,missing >40%
DS615Q07RA,missing >40%
DS615Q07RB,missing >40%
DS615Q07RC,missing >40%
DS615Q07RD,missing >40%
DS615Q07RE,missing >40%
CS615Q07TT,missing >40%
CS615Q07F,missing >40%
CS615Q07A,missing >40%
CS615Q07W,missing >40%
CS615Q07N,missing >40%
CS615Q07P,missing >40%
CS615Q07Q,missing >40%
CS615Q07V,missing >40%
CS615Q07VS,missing >40%
CS615Q01S,missing >40%
CS615Q01TT,missing >40%
CS615Q01F,missing >40%
CS615Q01A,missing >40%
CS615Q01W,missing >40%
CS615Q01N,missing >40%
CS615Q01P,missing >40%
CS615Q01Q,missing >40%
CS615Q01V,missing >40%
CS615Q01VS,missing >40%
CS615Q02S,missing >40%
DS615Q02R,missing >40%
CS615Q02TT,missing >40%
CS615Q02F,missing >40%
CS615Q02A,missing >40%
CS615Q02W,missing >40%
CS615Q02N,missing >40%
CS615Q02P,missing >40%
CS615Q02Q,missing >40%
CS615Q02V,missing >40%
CS615Q02VS,missing >40%
CS615Q05S,missing >40%
DS615Q05RA,missing >40%
DS615Q05RB,missing >40%
DS615Q05RC,missing >40%
DS615Q05RD,missing >40%
CS615Q05TT,missing >40%
CS615Q05F,missing >40%
CS615Q05A,missing >40%
CS615Q05V,missing >40%
CS615Q05VS,missing >40%
PS620Q01,missing >40%
PS620Q01S,missing >40%
PS438Q01A,missing >40%
PS438Q01B,missing >40%
PS438Q01C,missing >40%
PS438Q01S,missing >40%
PS438Q02,missing >40%
PS438Q02S,missing >40%
PS438Q03,missing >40%
PS7221Q1A,missing >40%
PS7221Q1AS,missing >40%
PS7221Q4A,missing >40%
PS7221Q4AS,missing >40%
PS638Q02AA,missing >40%
PS638Q02AB,missing >40%
PS638Q02AC,missing >40%
PS638Q02AS,missing >40%
PS638Q04AA,missing >40%
PS638Q04AB,missing >40%
PS638Q04AC,missing >40%
PS638Q04AD,missing >40%
PS638Q04AS,missing >40%
PS252Q01,missing >40%
PS252Q01S,missing >40%
PS252Q02,missing >40%
PS252Q02S,missing >40%
PS252Q03A,missing >40%
PS252Q03B,missing >40%
PS252Q03S,missing >40%
PS415Q07A,missing >40%
PS415Q07B,missing >40%
PS415Q07S,missing >40%
PS415Q02,missing >40%
PS415Q02S,missing >40%
PS415Q08AA,missing >40%
PS415Q08AB,missing >40%
PS415Q08AC,missing >40%
PS415Q08AS,missing >40%
PS269Q01,missing >40%
PS269Q03,missing >40%
PS7217Q1AA,missing >40%
PS7217Q1AB,missing >40%
PS7217Q1AC,missing >40%
PS7217Q1AD,missing >40%
PS7217Q1AE,missing >40%
PS7217Q1AS,missing >40%
PS607Q01A,missing >40%
PS437Q01,missing >40%
PS437Q01S,missing >40%
PS437Q03,missing >40%
PS437Q03S,missing >40%
PS437Q04,missing >40%
PS437Q04S,missing >40%
PS437Q06,missing >40%
PS610Q02A,missing >40%
PS610Q02AS,missing >40%
PS627Q03AA,missing >40%
PS627Q03AB,missing >40%
PS627Q03AC,missing >40%
PS627Q03AS,missing >40%
PS7220Q01,missing >40%
PS7220Q01S,missing >40%
PS7220Q2AA,missing >40%
PS7220Q2AB,missing >40%
PS7220Q2AS,missing >40%
PS268Q01,missing >40%
PS268Q01S,missing >40%
PS268Q06,missing >40%
PS268Q06S,missing >40%
PS498Q02AA,missing >40%
PS498Q02AB,missing >40%
PS498Q02AC,missing >40%
PS498Q02AS,missing >40%
PS498Q03,missing >40%
PS498Q03S,missing >40%
PS498Q04,missing >40%
PS413Q06,missing >40%
PS413Q04AA,missing >40%
PS413Q04AB,missing >40%
PS413Q04AC,missing >40%
PS413Q04AS,missing >40%
PS413Q05,missing >40%
PS413Q05S,missing >40%
PS514Q02,missing >40%
PS466Q01AA,missing >40%
PS466Q01AB,missing >40%
PS466Q01AC,missing >40%
PS466Q01AS,missing >40%
PS466Q07A,missing >40%
PS466Q07B,missing >40%
PS466Q07S,missing >40%
PS7012Q1A,missing >40%
PS7012Q1AS,missing >40%
PS7012Q4AA,missing >40%
PS7012Q4AB,missing >40%
PS7012Q4AC,missing >40%
PS7012Q4AS,missing >40%
PS478Q01,missing >40%
PS478Q01S,missing >40%
PS478Q02AA,missing >40%
PS478Q02AB,missing >40%
PS478Q02AC,missing >40%
PS478Q02AS,missing >40%
PS478Q03A,missing >40%
PS478Q03B,missing >40%
PS478Q03S,missing >40%
PS7222Q1A,missing >40%
PS7222Q1AS,missing >40%
PS527Q01AA,missing >40%
PS527Q01AB,missing >40%
PS527Q01AC,missing >40%
