ST250Q02JA,ST250Q03JA,ST250Q05JA,ST006Q02JA,ST006Q03JA,ST008Q01JA,ST008Q02JA,ST008Q03JA,SC183Q02JA,SC183Q04JA,SC184Q01JA,SC184Q02JA,SC184Q03JA,SC184Q04JA,SC184Q05JA,SC184Q06JA,SC184Q07JA,SC215Q01JA,SC217Q04JA,SC217Q05JA,PRIVATESCH,ST250D06JA,ST250D07JA,ST251D08JA,ST251D09JA,ST259Q01JA,ST251Q03JA,ST251Q04JA,ST254Q01JA,ST254Q06JA,ST038Q05NA,ST038Q06NA,ST038Q07NA,ST265Q01JA,ST265Q02JA,ST265Q03JA,ST265Q04JA,ST270Q01JA,ST270Q02JA,ST270Q03JA,ST270Q04JA,ST268Q07JA,ST268Q08JA,ST268Q09JA,ST337Q03JA,ST337Q05JA,ST337Q08JA,SC182Q06WA02,SC182Q07JA02,SC182Q08JA02,SC172Q04JA,SC172Q07JA,SC188Q03JA,SC202Q01JA,SC202Q02JA,SC202Q03JA,SC202Q04JA,SC202Q05JA,SC202Q08JA,SC202Q10JA,SC202Q11JA,SC202Q12JA,SC204Q01JA,SC204Q02JA,SC204Q05JA,SC205Q01JA,SC205Q02JA,SC205Q03JA,SC205Q07JA,SC208Q01JA,SC208Q02JA,SC208Q03JA,SC208Q04JA,SC208Q07JA,SC208Q08JA,SC208Q09JA,SC216Q02JA,SC216Q03JA,SC216Q05JA,SC216Q06JA,SC216Q07JA,SC216Q09JA,SC223Q05JA,SC223Q09JA,SCHLTYPE,SCSUPRTED,FL164Q02HA,FL164Q03HA,FL164Q04HA,FL164Q05HA,FL164Q06HA,FL164Q07HA,FL164Q08HA,FL164Q11HA,FL164Q15HA,FL164Q16HA,FL166Q05HA,FL166Q06HA,FL166Q07HA,FL174Q05JA,FL174Q07JA,FL167Q01HA,FL167Q05HA,FL162Q01HA,FL162Q02HA,FL162Q03HA,FL162Q04HA,FL162Q05HA,FL162Q06HA,FL163Q01HA,FL163Q03HA,FL163Q04HA,FL163Q05HA,FL171Q03JA,FL171Q04JA,FL171Q05JA,FL171Q10JA,FL171Q11JA,FL169Q03HA,FL169Q04HA,FL172Q01JA,PROGN,GRADE,SRESPCUR,SRESPRES,RS1_TEST,MS2_LEV,VER_DAT_stu,VER_DAT,clase_lca,score_rendimiento,prob_clase_0,prob_clase_1,prob_clase_2,prob_clase_3
1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,1,2,1,1,0,2,2,2,1,1,1,5,5,4,0,0,0,0,1,1,0,4,0,0,0,0,2,3,0,0,0,0,1,1,1,1,2,1,1,1,0,0,1,0,1,0,2,1,2,1,1,0,1,1,1,1,1,1,1,1,1,2,2,1,1,1,0,0,3,3,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1,0,1,3,0,1,2,0,0,0,0,332.40246666666667,0.9999999546352863,1.6842309845573283e-25,3.236099788725004e-105,4.536470704547094e-08
1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,1,1,1,1,1,1,1,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,2,2,1,0,0,2,1,0,0,1,2,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,3,2,2,0,0,0,0,3,353.3066666666666,1.5777061985082494e-10,7.485195686390221e-17,1.2034532359227526e-81,0.9999999998422311
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,2,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,1,1,1,1,1,1,1,2,2,1,1,0,0,1,3,1,2,3,2,2,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,3,1,2,2,2,1,1,3,0,0,0,0,0,1,4,0,0,1,3,0,0,0,498.83829999999995,0.9999999999688214,4.3721316784068163e-20,1.1498496005324922e-91,3.117885263697383e-11
1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,2,0,4,2,2,0,2,0,0,0,0,1,0,0,0,2,2,2,1,1,1,4,2,5,0,0,0,3,1,1,2,5,1,1,4,3,4,4,3,1,0,1,1,1,1,1,2,2,0,1,0,0,0,0,0,2,2,2,0,0,1,1,1,2,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,3,2,2,2,3,2,3,1,1,2,1,1,4,3,1,1,0,2,0,1,4,4,4,1,0,2,2,2,390.08043333333336,4.056686809513921e-131,2.2709167387717624e-97,1.0,7.848694362864991e-154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,2,0,0,0,3,1,1,2,1,0,1,1,0,1,2,0,0,0,1,0,0,2,2,2,2,1,1,2,2,1,0,1,1,1,1,2,3,1,2,0,1,0,0,0,0,0,0,0,0,1,3,1,0,1,1,1,1,3,333.86896666666667,0.00010135929157415545,1.71917507729867e-18,8.60545909225737e-70,0.9998986407084277
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,3,0,0,0,1,0,0,0,1,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,2,2,0,0,0,5,2,4,3,0,1,0,0,1,0,1,1,2,2,1,1,0,0,1,2,1,2,0,2,2,1,1,0,0,2,2,0,0,2,2,0,1,2,1,1,1,1,2,1,1,0,2,1,1,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,1,3,1,3,2,3,0,0,0,491.18266666666665,0.8724701728047386,6.553630898281312e-23,1.315299638248122e-47,0.12752982719526074
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,1,3,1,2,1,1,1,2,1,2,3,3,3,1,1,1,1,1,1,1,0,1,1,2,0,1,1,1,1,1,2,2,2,1,1,3,2,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3,1,2,1,0,1,1,3,342.78136666666666,1.5020539759897633e-10,1.2020750457407973e-55,4.458794644461089e-87,0.9999999998497913
1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,2,0,0,1,0,0,0,2,2,0,2,1,1,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,1,378.62443333333334,1.8354862651671325e-24,1.0,1.4459479130001683e-84,1.9278880348793429e-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,0,0,0,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,2,1,2,1,2,0,1,2,1,0,0,2,2,1,0,0,1,2,1,2,1,2,1,1,1,2,2,0,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,2,0,1,3,0,0,1,3,0,0,3,378.2621999999999,0.0004992889119988863,4.0850582946268835e-54,4.574053212910041e-100,0.9995007110880075
0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,5,0,0,0,0,0,0,0,1,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,4,2,0,0,0,0,3,1,0,0,3,3,2,1,1,1,1,1,1,1,1,0,2,2,1,1,2,2,0,2,1,0,1,0,2,0,0,1,0,0,1,1,2,1,1,0,2,0,1,1,2,0,1,1,0,3,1,0,2,1,0,0,0,0,0,0,0,2,1,3,1,0,1,1,1,1,3,322.71663333333333,1.004167444586712e-34,7.008576756014739e-101,8.227402368996413e-134,1.0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,6,0,0,0,0,0,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,2,1,1,0,2,1,2,0,0,2,2,0,1,1,0,1,0,1,0,1,1,2,2,2,2,1,2,1,1,2,0,2,1,1,0,1,0,0,3,2,0,0,0,0,0,0,0,3,0,1,0,1,3,0,0,1,0,1,1,3,390.2406333333334,9.323107547311909e-05,3.7568871673901226e-43,7.50829544036875e-115,0.9999067689245287
1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,4,2,2,1,1,0,0,0,1,2,0,2,2,0,1,2,1,1,0,0,0,0,0,1,0,3,0,0,2,3,2,2,1,1,4,2,1,1,0,0,0,0,0,0,2,1,2,1,2,0,1,3,3,3,3,3,3,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,2,1,2,1,0,0,0,0,0,1,1,2,0,3,1,0,0,0,0,1,2,1,4,4,4,4,3,2,2,2,394.9991333333334,5.822841110659704e-135,3.8490557780477575e-123,1.0,2.3672065603924342e-123
1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,9,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,2,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,3,3,1,2,1,1,1,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,3,3,3,388.6280666666666,0.050325592875853614,1.0163628016756088e-29,5.0115256314107265e-88,0.9496744071241434
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,3,1,1,0,0,0,1,1,0,1,0,1,0,0,1,2,2,2,2,1,1,1,0,2,0,3,3,2,2,2,0,0,0,0,2,0,2,0,0,0,0,0,3,1,3,0,1,1,1,1,0,1,1,1,273.83006666666665,5.807674530565015e-06,0.5262134071673076,9.207612381274879e-63,0.47378078515816663
1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,2,5,1,1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,2,3,2,2,1,3,3,4,3,0,0,0,1,0,0,0,2,1,1,1,0,0,1,3,2,3,3,2,3,1,1,1,0,1,2,0,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,3,1,3,2,2,2,2,2,2,2,1,0,1,0,0,0,2,4,4,1,3,1,1,2,413.53593333333333,7.136866806438348e-103,1.0877662721360661e-121,1.0,1.551106070372595e-115
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,2,1,1,0,0,1,3,1,1,2,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,3,293.76323333333335,2.245061206154353e-09,1.3033887059163787e-14,8.833026981669143e-102,0.9999999977549265
1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,2,4,1,1,0,1,0,0,0,2,0,0,0,0,2,2,2,1,1,1,3,0,0,0,0,0,3,0,3,5,3,2,2,1,3,3,0,0,1,1,1,1,1,1,1,2,2,1,1,0,0,1,0,0,3,3,3,3,0,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1,1,2,2,2,2,1,1,2,3,2,2,2,2,1,1,1,2,3,0,0,0,1,4,2,4,1,3,1,1,2,439.7297000000001,4.890943459709201e-109,9.781926781490963e-140,1.0,2.044141047725102e-111
1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,1,1,1,5,5,4,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,1,0,2,2,0,1,1,1,0,3,2,1,0,0,2,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,3,1,3,1,0,2,1,3,2,1,2,3,0,0,1,414.5282333333333,0.21938623763353646,0.7190626940437304,2.2014543763160604e-57,0.06155106832273884
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,1,0,1,2,1,1,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,1,1,1,3,355.09529999999995,2.5337298313675316e-11,1.2585933408844014e-10,6.614204738871331e-75,0.9999999998487965
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,4,0,1,1,0,1,1,1,0,2,2,1,1,0,0,1,2,1,1,2,1,0,1,1,0,1,1,1,1,1,1,2,1,2,2,1,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,2,1,6,3,1,1,3,390.9308000000001,9.826022001128559e-11,1.1505801399378525e-13,4.5764340268056085e-68,0.9999999999016183
1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,2,2,2,1,4,0,0,0,1,0,0,0,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,3,1,1,0,1,0,1,1,2,2,1,0,0,1,0,2,1,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,2,1,1,0,2,0,2,2,2,0,2,3,1,3,0,1,3,1,0,0,0,0,0,1,1,0,1,3,3,0,3,0,1,1,0,308.69079999999997,0.8228074639535419,0.004878158034114869,6.451727623065275e-57,0.17231437801234128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3,4,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,1,2,0,0,0,0,0,1,1,0,1,2,0,1,0,2,1,1,0,1,1,1,1,0,2,1,1,0,0,0,0,1,1,1,0,1,1,1,0,4,3,2,2,2,3,2,1,3,2,1,1,1,1,1,3,395.3131999999999,0.005689482931703504,2.3560498836346004e-17,6.887505497984002e-61,0.9943105170682949
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,0,5,0,0,1,1,0,0,0,1,2,1,1,0,2,2,2,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,2,1,1,0,0,1,3,1,1,2,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,0,3,1,3,1,0,2,1,4,0,0,0,0,0,0,3,396.26160000000004,0.07138067418600988,1.7753024353619445e-11,1.170338618598046e-92,0.9286193257962315
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,1,1,0,0,0,2,1,1,2,0,0,2,2,0,0,0,0,0,0,0,0,6,5,3,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,1,1,0,0,1,3,1,3,3,1,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,1,4,1,0,4,2,0,0,3,504.56419999999997,0.3277641065782575,1.400879759401782e-75,6.407205735049416e-116,0.6722358934217566
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,2,2,0,1,0,3,2,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,2,0,0,0,0,1,1,1,1,2,2,1,0,0,0,1,3,2,3,0,2,3,1,1,0,1,2,1,0,0,0,2,0,1,2,2,1,1,1,2,3,0,0,1,3,2,3,2,3,2,2,1,2,1,1,1,2,3,0,0,0,1,3,2,1,1,2,0,0,0,428.6371333333334,0.9999999999998721,1.2515407902750078e-13,5.570075766117546e-59,2.0678372102173992e-15
1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,3,0,0,0,0,0,3,0,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,1,3,0,0,0,1,0,1,0,0,1,1,1,2,0,1,0,1,2,2,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,2,0,0,0,2,0,1,1,0,3,1,0,0,1,2,0,0,0,0,1,0,0,1,3,2,0,1,0,1,1,3,309.31010000000003,1.3293936918039892e-05,2.854926904221947e-34,3.681474582660508e-73,0.9999867060630855
0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,1,1,0,2,1,0,0,0,1,2,2,1,1,1,2,0,1,1,1,1,1,1,2,0,2,1,1,1,2,3,1,3,1,2,2,1,3,4,0,0,0,0,1,2,0,1,1,0,1,1,1,1,1,423.743,5.023751018473939e-11,0.999999999944805,4.7905596063084376e-80,4.958796040450987e-12
1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,1,1,3,3,3,5,0,0,3,0,0,2,2,0,0,0,2,1,0,2,1,0,0,1,0,1,0,2,2,1,1,2,1,1,0,1,2,2,0,2,1,1,0,0,1,1,0,0,0,2,0,1,2,2,1,1,1,2,0,0,0,1,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,3,403.36770000000007,0.15031200405596795,3.3593661504693585e-16,1.9464065484991044e-97,0.8496879959440327
1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,2,5,1,1,0,1,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,2,0,2,0,3,0,0,2,3,2,2,1,3,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,3,3,2,3,3,2,1,1,1,1,1,1,0,1,0,1,0,2,2,1,0,0,0,1,0,1,0,1,2,0,0,1,3,1,3,2,1,3,0,0,0,0,0,0,2,1,4,2,4,1,0,1,1,2,405.0270333333334,1.8825010270180682e-116,1.8515689773196341e-113,1.0,4.609866616707533e-92
1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,5,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,1,1,1,2,2,2,3,0,0,1,0,0,2,3,2,2,1,3,3,4,3,0,0,0,1,0,0,0,2,1,1,1,0,0,1,3,2,3,3,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,2,2,1,3,4,4,1,0,1,1,2,435.1329666666667,3.0367600018015206e-105,9.768614147059229e-117,1.0,6.261598986485964e-103
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,0,1,2,0,2,0,1,2,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,4,5,2,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,3,4,2,1,0,0,0,3,307.9274000000001,7.412689156360673e-07,3.40644538581977e-36,1.454138396935982e-47,0.9999992587310848
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,4,0,0,0,1,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,5,2,4,3,0,1,0,0,1,0,1,1,2,2,1,1,0,0,1,2,1,2,0,2,2,1,1,0,0,2,0,1,0,0,2,2,0,2,0,0,0,1,2,3,3,0,1,1,1,1,2,3,1,2,2,2,4,0,0,0,0,2,1,2,1,3,1,3,1,1,0,0,0,437.159,0.999910388241713,1.2566394627939184e-24,9.06940634178922e-47,8.961175829226216e-05
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,2,0,4,0,0,1,1,0,0,0,1,0,2,2,1,1,0,0,1,2,1,1,2,1,0,1,1,0,1,2,2,2,0,2,2,0,0,2,2,2,2,2,0,3,0,3,2,1,2,1,1,2,2,0,0,0,0,0,0,0,0,2,1,0,1,3,1,1,0,0,0,0,0,446.96160000000015,0.9984371118822465,1.767935047535346e-05,1.1914052892942098e-59,0.0015452087672753868
1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,5,2,2,0,1,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,3,4,3,5,4,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,0,1,1,1,1,0,0,0,0,0,0,0,2,2,0,2,0,2,2,0,1,0,1,1,1,3,1,2,1,2,2,2,0,0,0,0,0,2,1,2,1,3,4,4,0,0,2,2,2,460.67216666666667,1.7623963808956615e-118,1.0861779003793649e-101,1.0,4.2971781700315035e-120
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,4,0,0,0,0,0,3,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,2,1,2,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,0,0,1,0,0,0,0,0,1,1,0,1,3,1,0,0,0,0,0,0,378.03679999999997,0.999999239032709,6.116485933913113e-13,2.0828506754005265e-71,7.609666734153615e-07
1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,2,6,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,2,2,2,0,0,0,3,0,0,3,4,4,3,5,0,4,5,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,3,2,3,3,2,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,2,2,2,1,2,3,2,2,2,2,0,0,0,0,0,2,1,2,1,3,2,4,1,2,2,2,2,489.5526,9.541841211756788e-132,1.247976123635247e-150,1.0,3.442471038666671e-132
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,4,0,0,0,0,0,2,0,1,2,1,2,2,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,5,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,2,1,0,1,1,0,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,0,1,2,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0,1,1,1,3,1,0,1,1,1,1,0,283.9553999999999,0.9999759877941037,2.0333922877045146e-58,7.269625591095546e-79,2.4012205894683193e-05
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,2,0,0,2,0,2,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,1,1,0,2,1,0,0,0,1,1,0,0,0,1,1,0,1,1,2,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,3,1,0,1,0,1,1,1,365.16439999999994,5.89881896630334e-16,0.9999992347476422,5.994646296392131e-82,7.652523600993973e-07
1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,6,0,1,0,1,0,0,0,0,1,1,1,0,1,2,1,0,0,0,5,5,0,0,0,0,3,0,0,5,3,1,1,4,3,3,4,3,0,0,0,1,1,1,1,2,2,1,1,2,0,1,3,2,3,3,3,2,1,1,1,1,1,0,0,1,0,0,0,1,2,2,0,1,0,1,3,0,0,1,0,0,0,2,3,1,0,2,2,3,1,0,1,0,2,0,2,1,3,4,4,1,2,1,1,2,451.26779999999997,2.5175655814771564e-111,2.4633759011084883e-99,1.0,5.06182704970654e-122
1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,1,1,0,1,1,1,0,2,2,1,1,0,1,1,1,1,1,0,0,1,2,2,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,3,3,3,3,2,2,0,0,0,1,2,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,3,311.06253333333336,0.0021464294724215173,3.43145668192172e-33,3.5066059286406833e-109,0.9978535705275813
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,5,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,3,0,0,0,1,1,1,1,2,1,1,1,0,0,1,2,0,2,3,0,2,1,1,0,0,1,1,1,0,1,2,0,1,1,2,2,1,1,2,0,3,3,1,1,0,0,0,0,2,1,2,2,2,0,2,0,0,1,0,0,1,3,3,0,1,3,1,1,0,327.0176,0.7055725859641407,1.6737367580268093e-20,2.0699014159526997e-57,0.29442741403585265
